sample_id,url,html_path,label,quality_status,quality_score,quality_reasons
20260225__apple-mart.ir__7940c8475b52__real_phishing,https://apple-mart.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__apple-mart.ir__7940c8475b52.html,1,duplicate,0.9739,duplicate_weak_feed_url
20260225__www.chapehfori.ir__9a73e87a5e95__real_phishing,https://chapehfori.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.chapehfori.ir__9a73e87a5e95.html,1,duplicate,0.973,duplicate_weak_feed_url
20260225__biya2music2.ir__7c6045a13a1b__real_phishing,https://www.biya2music2.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__biya2music2.ir__7c6045a13a1b.html,1,duplicate,0.9728,duplicate_weak_feed_url
20260225__www.teamspeakiran.ir__0b7941976ee2__real_phishing,https://teamspeakiran.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.teamspeakiran.ir__0b7941976ee2.html,1,duplicate,0.9726,duplicate_weak_feed_url
20260225__www.tansu.ir__edb78f1b3bb7__real_phishing,https://tansu.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.tansu.ir__edb78f1b3bb7.html,1,duplicate,0.9725,duplicate_weak_feed_url
20260225__dubstep.ir__39fed82e46e1__real_phishing,https://dubstep.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__dubstep.ir__39fed82e46e1.html,1,label_conflict,0.9707,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__soft98.ir__11d51c6f9b35__real_phishing,https://soft98.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__soft98.ir__11d51c6f9b35.html,1,label_conflict,0.9696,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__www.soft98.ir__6f7bc55f27ee__real_phishing,https://soft98.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.soft98.ir__6f7bc55f27ee.html,1,label_conflict,0.9696,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__www.btsco.ir__c8f34d4c2ad0__real_phishing,https://btsco.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.btsco.ir__c8f34d4c2ad0.html,1,duplicate,0.9693,duplicate_weak_feed_url
20260225__www.amolemroz.ir__e9f1fcb21492__real_phishing,https://amolemroz.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.amolemroz.ir__e9f1fcb21492.html,1,duplicate,0.9691,duplicate_weak_feed_url
20260225__chatgpt2.ir__91d20e6a6280__real_phishing,https://pergpt.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__chatgpt2.ir__91d20e6a6280.html,1,duplicate,0.968,duplicate_weak_feed_url
20260225__www.hipower.ir__5ac008a6fd5b__real_phishing,https://hipower.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.hipower.ir__5ac008a6fd5b.html,1,duplicate,0.9661,duplicate_weak_feed_url
20260225__al-falah.ir__d51d09b82d23__real_phishing,https://al-falah.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__al-falah.ir__d51d09b82d23.html,1,label_conflict,0.9653,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__www.al-falah.ir__d51d09b82d23__real_phishing,https://al-falah.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.al-falah.ir__d51d09b82d23.html,1,label_conflict,0.9653,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__hmn.mui.ac.ir__a79905eaefbd__real_phishing,https://hmn.mui.ac.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__hmn.mui.ac.ir__a79905eaefbd.html,1,label_conflict,0.9642,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__www.karestangroup.ir__281e68fdfa65__real_phishing,https://karestangroup.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.karestangroup.ir__281e68fdfa65.html,1,duplicate,0.9632,duplicate_weak_feed_url
20260225__www.distinctiveblog.ir__8ec1d3a4cc72__real_phishing,https://distinctiveblog.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.distinctiveblog.ir__8ec1d3a4cc72.html,1,duplicate,0.9631,duplicate_weak_feed_url
20260225__ijlt.ir__f7bdb5b76d04__real_phishing,https://www.ijlt.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__ijlt.ir__f7bdb5b76d04.html,1,label_conflict,0.9578,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__www.ijlt.ir__a580f3386e3b__real_phishing,https://www.ijlt.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.ijlt.ir__a580f3386e3b.html,1,label_conflict,0.9577,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__www.caspianlab.ir__4e845e037a91__real_phishing,https://caspianlab.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.caspianlab.ir__4e845e037a91.html,1,duplicate,0.9569,duplicate_weak_feed_url
20260225__digilance.ir__8aa99c06bced__real_phishing,https://domaincity.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__digilance.ir__8aa99c06bced.html,1,duplicate,0.9561,duplicate_weak_feed_url
20260225__footkala.ir__f81d3f4f6044__real_phishing,https://domaincity.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__footkala.ir__f81d3f4f6044.html,1,duplicate,0.9561,duplicate_weak_feed_url
20260225__skyhouse.ir__8aa99c06bced__real_phishing,https://domaincity.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__skyhouse.ir__8aa99c06bced.html,1,duplicate,0.9561,duplicate_weak_feed_url
20260225__www.rameshco.ir__136878bb03db__real_phishing,https://domaincity.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.rameshco.ir__136878bb03db.html,1,duplicate,0.9561,duplicate_weak_feed_url
20260225__www.skyhouse.ir__8aa99c06bced__real_phishing,https://domaincity.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.skyhouse.ir__8aa99c06bced.html,1,duplicate,0.9561,duplicate_weak_feed_url
20260225__www.vioni.ir__6a15bafe9946__real_phishing,https://vioni.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.vioni.ir__6a15bafe9946.html,1,duplicate,0.9534,duplicate_weak_feed_url
20260225__www.tsoa.ir__865853b9c1dc__real_phishing,https://www.tsoa.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.tsoa.ir__865853b9c1dc.html,1,duplicate,0.9524,duplicate_weak_feed_url
20260225__www.isoblogs.ir__d053baec441b__real_phishing,https://isoblogs.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.isoblogs.ir__d053baec441b.html,1,duplicate,0.9507,duplicate_weak_feed_url
20260225__buylike.ir__0a5403f81079__real_phishing,https://buylike.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__buylike.ir__0a5403f81079.html,1,label_conflict,0.9505,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__crdu.shmu.ac.ir__931582b0906c__real_phishing,https://crdu.shmu.ac.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__crdu.shmu.ac.ir__931582b0906c.html,1,label_conflict,0.9486,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__motahari.mui.ac.ir__2f223e533e2f__real_phishing,https://motahari.mui.ac.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__motahari.mui.ac.ir__2f223e533e2f.html,1,label_conflict,0.9465,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__chahkor.ir__34d8896a62d4__real_phishing,https://chahkor.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__chahkor.ir__34d8896a62d4.html,1,label_conflict,0.9434,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__qavami.ir__76da1c03f21a__real_phishing,https://qavami.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__qavami.ir__76da1c03f21a.html,1,duplicate,0.9393,duplicate_weak_feed_url
20260225__www.farzadghane.ir__43a594cd0994__real_phishing,https://farzadghane.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.farzadghane.ir__43a594cd0994.html,1,duplicate,0.9386,duplicate_weak_feed_url
20260225__facultymembers.sbu.ac.ir__4dfbfc4a6c61__real_phishing,https://facultymembers.sbu.ac.ir/fa/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__facultymembers.sbu.ac.ir__4dfbfc4a6c61.html,1,label_conflict,0.9358,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__www.kasbokareit.ir__517a3df80f1d__real_phishing,https://kasbokareit.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.kasbokareit.ir__517a3df80f1d.html,1,duplicate,0.9348,duplicate_weak_feed_url
20260225__trustseal.e-rasaneh.ir__7864613461ca__real_phishing,https://e-rasaneh.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__trustseal.e-rasaneh.ir__7864613461ca.html,1,label_conflict,0.9284,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__www.sano.ir__20bb9e40163b__real_phishing,https://www.sano.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.sano.ir__20bb9e40163b.html,1,duplicate,0.9238,duplicate_weak_feed_url
20260225__www.bbserver.ir__5ba1d40457ef__real_phishing,https://www.bbserver.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.bbserver.ir__5ba1d40457ef.html,1,duplicate,0.9226,duplicate_weak_feed_url
20260225__beta-app.snapp.ir__28816c3d1794__real_phishing,https://beta-app.snapp.ir/login,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__beta-app.snapp.ir__28816c3d1794.html,1,label_conflict,0.9152,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__medical-app.ir__60abeef1eaa0__real_phishing,https://medical-app.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__medical-app.ir__60abeef1eaa0.html,1,label_conflict,0.9129,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__2ad.ir__c8984e66def2__real_phishing,https://2ad.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__2ad.ir__c8984e66def2.html,1,label_conflict,0.9085,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__webtarahan.ir__cb1a7f0786f2__real_phishing,https://webtarahan.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__webtarahan.ir__cb1a7f0786f2.html,1,duplicate,0.9068,duplicate_weak_feed_url
20260225__chargenetwork.ir__2.51e+10__real_phishing,https://happycharge.ir/auth/login,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__chargenetwork.ir__2511186384e1.html,1,duplicate,0.901,duplicate_weak_feed_url
20260225__a-c-sky.rzb.ir__6f5d352a225e__real_phishing,https://a-c-sky.rzb.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__a-c-sky.rzb.ir__6f5d352a225e.html,1,label_conflict,0.8968,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__www.rohieh.ir__92ce2e22b683__real_phishing,http://rohieh.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.rohieh.ir__92ce2e22b683.html,1,duplicate,0.8887,duplicate_weak_feed_url
20260225__mr-alireza.ir__4761c2c173a5__real_phishing,https://mr-alireza.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__mr-alireza.ir__4761c2c173a5.html,1,label_conflict,0.8882,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__www.g4d.ir__63f615df7566__real_phishing,https://g4d.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.g4d.ir__63f615df7566.html,1,duplicate,0.8882,duplicate_weak_feed_url
20260225__tabligheirani.ir__9d1641950e01__real_phishing,https://tabligheirani.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__tabligheirani.ir__9d1641950e01.html,1,duplicate,0.8878,duplicate_weak_feed_url
20260225__linkdoni.soft98.ir__45634233158c__real_phishing,https://linkdoni.soft98.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__linkdoni.soft98.ir__45634233158c.html,1,label_conflict,0.8823,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__abooali.ir__3e12dd9ba672__real_phishing,https://abooali.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__abooali.ir__3e12dd9ba672.html,1,label_conflict,0.8785,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__pws.yazd.ac.ir__0ab3fb309f15__real_phishing,https://pws.yazd.ac.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__pws.yazd.ac.ir__0ab3fb309f15.html,1,label_conflict,0.8674,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__musicsaba.rzb.ir__d078d77e91c2__real_phishing,https://musicsaba.rzb.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__musicsaba.rzb.ir__d078d77e91c2.html,1,label_conflict,0.8531,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__www.musicsaba.rzb.ir__d078d77e91c2__real_phishing,https://www.musicsaba.rzb.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.musicsaba.rzb.ir__d078d77e91c2.html,1,label_conflict,0.8531,weak_feed_domain_present_in_verified_legitimate_corpus
20260225__khayyamsoft.ir__177d38be7ca6__real_phishing,https://www.khayyamsoft.ir/,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__khayyamsoft.ir__177d38be7ca6.html,1,duplicate,0.8519,duplicate_weak_feed_url
20260225__www.baharejavid.ir__c7fb9699c832__real_phishing,https://selvadomain5.ir/domain/baharejavid.ir,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.baharejavid.ir__c7fb9699c832.html,1,duplicate,0.847,duplicate_weak_feed_url
20260225__www.medilink.ir__68e7a097bd32__real_phishing,https://selvadomain5.ir/domain/medilink.ir,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__www.medilink.ir__68e7a097bd32.html,1,duplicate,0.8469,duplicate_weak_feed_url
